file,precision,recall,f1_score,map50,map50-95,tp,fp,fn,segmentation_time
255_640_640-11_55893536121673,0.8936170212765957,0.84,0.8659793814432989,0.7311411992263056,0.5651837524177952,42,5,8,0.0860114097595214
255_960_0-11_55893536121673,0.9142857142857143,0.8533333333333334,0.8827586206896552,0.748051948051948,0.6144805194805195,128,12,22,0.1796367168426513
255_960_320-11_55893536121673,0.8472222222222222,0.7870967741935484,0.8160535117056855,0.6161616161616161,0.4852272727272727,122,22,33,0.1672167778015136
255_960_640-11_55893536121673,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.5741626794258373,0.484688995215311,30,8,9,0.1172642707824707
257_0_0-11_55893536121673,1.0,0.9571428571428572,0.9781021897810218,0.9090909090909091,0.7906377204884667,67,0,3,0.0670888423919677
257_0_320-11_55893536121673,0.9534883720930233,0.8913043478260869,0.9213483146067417,0.7801268498942918,0.6490486257928119,82,4,10,0.1041390895843505
257_0_640-11_55893536121673,1.0,1.0,1.0,1.0,0.8888888888888891,18,0,0,0.0242319107055664
257_1280_0-11_55893536121673,0.8876404494382022,0.8977272727272727,0.8926553672316383,0.7262512768130746,0.6344228804902963,79,10,9,0.0971479415893554
257_1280_320-11_55893536121673,0.9571428571428572,0.8701298701298701,0.9115646258503401,0.7831168831168831,0.6471428571428571,67,3,10,0.0772416591644287
257_1280_640-11_55893536121673,0.9523809523809523,0.8695652173913043,0.909090909090909,0.7792207792207791,0.6974025974025974,20,1,3,0.0435700416564941
257_1600_0-11_55893536121673,0.975609756097561,0.9195402298850575,0.9467455621301775,0.886917960088692,0.7856984478935698,80,2,7,0.0888307094573974
257_1600_320-11_55893536121673,0.9428571428571428,0.9041095890410958,0.923076923076923,0.8571428571428572,0.698961038961039,66,4,7,0.0759034156799316
257_1600_640-11_55893536121673,0.8947368421052632,0.9444444444444444,0.918918918918919,0.8133971291866029,0.6995215311004783,17,2,1,0.0408897399902343
257_1920_0-6_64638783269962,0.9787234042553191,0.9019607843137255,0.9387755102040817,0.8897485493230174,0.5715667311411993,46,1,5,0.0455033779144287
257_1920_320-6_64638783269962,0.9090909090909091,0.78125,0.8403361344537814,0.6611570247933884,0.4170247933884298,50,5,14,0.0596396923065185
257_1920_640-6_64638783269962,1.0,1.0,1.0,1.0,0.7333333333333333,12,0,0,0.020740270614624
257_320_0-11_55893536121673,0.9506172839506173,0.9390243902439024,0.9447852760736196,0.8641975308641975,0.7079685746352412,77,4,5,0.1020028591156005
257_320_320-11_55893536121673,0.9552238805970149,0.8888888888888888,0.9208633093525178,0.7815468113975577,0.6139755766621439,64,3,8,0.0663514137268066
257_320_640-11_55893536121673,0.96,0.9230769230769231,0.9411764705882353,0.8727272727272729,0.7843636363636365,24,1,2,0.0192737579345703
257_640_0-11_55893536121673,0.971830985915493,0.92,0.9452054794520549,0.8834827144686298,0.7577464788732394,69,2,6,0.0782561302185058
257_640_320-11_55893536121673,0.9310344827586207,0.826530612244898,0.8756756756756757,0.7617554858934169,0.5784743991640543,81,6,17,0.0828244686126709
257_640_640-11_55893536121673,0.9444444444444444,1.0,0.9714285714285714,0.9444444444444445,0.788888888888889,17,1,0,0.0178656578063964
257_960_0-11_55893536121673,0.9459459459459459,0.8433734939759037,0.8917197452229301,0.773955773955774,0.5787469287469287,70,4,13,0.1146180629730224
257_960_320-11_55893536121673,0.872093023255814,0.9146341463414634,0.8928571428571429,0.7928118393234672,0.6762156448202961,75,11,7,0.0958220958709716
257_960_640-11_55893536121673,0.9583333333333334,0.92,0.9387755102040817,0.8712121212121212,0.8098484848484848,23,1,2,0.0337474346160888
260_0_0-11_55893536121673,0.8526315789473684,0.7297297297297297,0.7864077669902912,0.6200956937799043,0.4460287081339713,81,14,30,0.154578685760498
260_0_320-11_55893536121673,0.9038461538461539,0.831858407079646,0.8663594470046083,0.7395104895104896,0.5912587412587412,94,10,19,0.1834053993225097
260_0_640-11_55893536121673,0.7916666666666666,0.7307692307692307,0.76,0.5757575757575757,0.4920454545454545,19,5,7,0.0548348426818847
260_1280_0-11_55893536121673,0.896,0.8484848484848485,0.8715953307392996,0.7330909090909091,0.6009454545454544,112,13,20,0.2260313034057617
260_1280_320-11_55893536121673,0.8547008547008547,0.7692307692307693,0.8097165991902834,0.6216006216006216,0.4754467754467754,100,17,30,0.1857497692108154
260_1280_640-11_55893536121673,0.9047619047619048,0.76,0.8260869565217391,0.658008658008658,0.5571428571428572,19,2,6,0.0254631042480468
260_1600_0-11_55893536121673,0.8888888888888888,0.6857142857142857,0.7741935483870968,0.5656565656565656,0.44402356902356893,96,12,44,0.2334280014038086
260_1600_320-11_55893536121673,0.8467741935483871,0.84,0.8433734939759037,0.6928152492668622,0.5008064516129032,105,19,20,0.2702367305755615
260_1600_640-11_55893536121673,0.8387096774193549,0.7428571428571429,0.787878787878788,0.6099706744868035,0.4378299120234604,26,5,9,0.0422689914703369
260_1920_0-6_64638783269962,0.9242424242424242,0.7922077922077922,0.8531468531468532,0.6721763085399449,0.3877410468319559,61,5,16,0.1086552143096923
260_1920_320-6_64638783269962,0.7375,0.686046511627907,0.7108433734939759,0.46931818181818186,0.26943181818181816,59,21,27,0.1763906478881836
260_1920_640-6_64638783269962,0.8571428571428571,0.9,0.8780487804878048,0.7792207792207791,0.5372294372294373,18,3,2,0.054349660873413
260_320_0-11_55893536121673,0.8571428571428571,0.7964601769911505,0.8256880733944955,0.6233766233766234,0.4442424242424242,90,15,23,0.2057628631591797
260_320_320-11_55893536121673,0.8857142857142857,0.7322834645669292,0.8017241379310345,0.6441558441558441,0.494978354978355,93,12,34,0.187211275100708
260_320_640-11_55893536121673,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0.6831955922865014,30,3,3,0.0548069477081298
260_640_0-11_55893536121673,0.8790322580645161,0.8515625,0.8650793650793651,0.719208211143695,0.5729472140762463,109,15,19,0.2555961608886719
260_640_320-11_55893536121673,0.9074074074074074,0.8672566371681416,0.8868778280542987,0.7424242424242425,0.5778619528619529,98,10,15,0.1695406436920166
260_640_640-11_55893536121673,0.7714285714285715,0.7941176470588235,0.782608695652174,0.5610389610389611,0.47376623376623384,27,8,7,0.0498964786529541
260_960_0-11_55893536121673,0.8174603174603174,0.7984496124031008,0.807843137254902,0.5945165945165946,0.48759018759018763,103,23,26,0.2559421062469482
260_960_320-11_55893536121673,0.912621359223301,0.706766917293233,0.7966101694915254,0.6637246248896734,0.4307149161518094,94,9,39,0.2047445774078369
260_960_640-11_55893536121673,0.84,0.7777777777777778,0.8076923076923077,0.6109090909090908,0.42363636363636364,21,4,6,0.0561764240264892
263_0_0-11_55893536121673,0.8829787234042553,0.8469387755102041,0.8645833333333334,0.7224371373307543,0.5911992263056093,83,11,15,0.1973335742950439
263_0_320-11_55893536121673,0.9215686274509803,0.8703703703703703,0.8952380952380952,0.7540106951871657,0.6161319073083779,94,8,14,0.1811249256134033
263_0_640-11_55893536121673,0.88,0.6875,0.7719298245614036,0.56,0.41963636363636364,22,3,10,0.0657582283020019
263_1280_0-11_55893536121673,0.8910891089108911,0.8490566037735849,0.8695652173913043,0.729072907290729,0.5933393339333933,90,11,16,0.1696248054504394
263_1280_320-11_55893536121673,0.9340659340659341,0.7522123893805309,0.8333333333333334,0.6793206793206793,0.5224775224775224,85,6,28,0.1666259765625
263_1280_640-11_55893536121673,0.8,0.8333333333333334,0.816326530612245,0.6545454545454545,0.43090909090909096,20,5,4,0.0471100807189941
263_1600_0-11_55893536121673,0.9333333333333333,0.7636363636363637,0.84,0.6787878787878788,0.5022222222222223,84,6,26,0.1410913467407226
263_1600_320-11_55893536121673,0.9263157894736842,0.8380952380952381,0.88,0.7578947368421052,0.6123444976076554,88,7,17,0.1646454334259033
263_1600_640-11_55893536121673,0.7777777777777778,0.84,0.8076923076923077,0.6363636363636364,0.5387205387205387,21,6,4,0.0697419643402099
263_1920_0-6_64638783269962,0.9375,0.8823529411764706,0.9090909090909091,0.7670454545454546,0.5484848484848485,45,3,6,0.0837657451629638
263_1920_320-6_64638783269962,0.7241379310344828,0.7,0.711864406779661,0.46081504702194354,0.22210031347962383,42,16,18,0.0832257270812988
263_1920_640-6_64638783269962,0.9375,0.8333333333333334,0.8823529411764706,0.7670454545454546,0.4579545454545455,15,1,3,0.034433364868164
263_320_0-11_55893536121673,0.8979591836734694,0.8,0.8461538461538463,0.7346938775510203,0.5421150278293135,88,10,22,0.2095890045166015
263_320_320-11_55893536121673,0.9339622641509434,0.908256880733945,0.9209302325581395,0.8490566037735849,0.7072898799313895,99,7,10,0.2915689945220947
263_320_640-11_55893536121673,0.92,0.7666666666666667,0.8363636363636363,0.6690909090909091,0.4858181818181818,23,2,7,0.0479953289031982
263_640_0-11_55893536121673,0.8910891089108911,0.8181818181818182,0.8530805687203792,0.729072907290729,0.5696669666966697,90,11,20,0.1976246833801269
263_640_320-11_55893536121673,0.8777777777777778,0.8229166666666666,0.8494623655913979,0.7181818181818183,0.5765656565656566,79,11,17,0.1860201358795166
263_640_640-11_55893536121673,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.8441558441558442,0.6493506493506493,26,2,1,0.0677440166473388
263_960_0-11_55893536121673,0.9358974358974359,0.8021978021978022,0.8639053254437871,0.7657342657342657,0.5796037296037297,73,5,18,0.1650559902191162
263_960_320-11_55893536121673,0.8888888888888888,0.8,0.8421052631578948,0.7272727272727273,0.5046831955922865,88,11,22,0.1906080245971679
263_960_640-11_55893536121673,0.9090909090909091,0.6666666666666666,0.7692307692307692,0.5785123966942148,0.42148760330578516,20,2,10,0.0339882373809814
265_0_0-11_55893536121673,0.8203125,0.660377358490566,0.7317073170731707,0.5220170454545454,0.3590909090909091,105,23,54,0.2304706573486328
265_0_320-11_55893536121673,0.8666666666666667,0.6011560693641619,0.7098976109215017,0.5515151515151515,0.35446969696969693,104,16,69,0.2249276638031005
265_0_640-11_55893536121673,0.775,0.7045454545454546,0.7380952380952381,0.5636363636363636,0.40204545454545454,31,9,13,0.0577545166015625
265_1280_0-11_55893536121673,0.8181818181818182,0.73125,0.7722772277227723,0.5950413223140496,0.45092180546726,117,26,43,0.2512485980987549
265_1280_320-11_55893536121673,0.7677419354838709,0.74375,0.7555555555555556,0.5583577712609971,0.424633431085044,119,36,41,0.3366343975067138
265_1280_640-11_55893536121673,0.75,0.6136363636363636,0.6749999999999999,0.4772727272727273,0.33434343434343433,27,9,17,0.0709030628204345
265_1600_0-11_55893536121673,0.9344262295081968,0.7037037037037037,0.8028169014084507,0.6795827123695977,0.45447093889716844,114,8,48,0.2094554901123047
265_1600_320-11_55893536121673,0.8702290076335878,0.76,0.8113879003558718,0.6328938237335184,0.47682165163081186,114,17,36,0.2392334938049316
265_1600_640-11_55893536121673,0.8888888888888888,0.7804878048780488,0.8311688311688312,0.6464646464646464,0.5098484848484849,32,4,9,0.0827009677886962
265_1920_0-6_64638783269962,0.8461538461538461,0.6875,0.7586206896551724,0.5384615384615384,0.3217948717948718,66,12,30,0.1447956562042236
265_1920_320-6_64638783269962,0.8,0.6736842105263158,0.7314285714285713,0.5090909090909091,0.318409090909091,64,16,31,0.1114614009857177
265_1920_640-6_64638783269962,0.6818181818181818,0.8333333333333334,0.7499999999999999,0.5578512396694214,0.36446280991735536,15,7,3,0.0415160655975341
265_320_0-11_55893536121673,0.8642857142857143,0.7034883720930233,0.7756410256410257,0.6285714285714286,0.42389610389610394,121,19,51,0.2242755889892578
265_320_320-11_55893536121673,0.8540145985401459,0.7177914110429447,0.7799999999999999,0.6211015262110152,0.3688785666887857,117,20,46,0.2319891452789306
265_320_640-11_55893536121673,0.7666666666666667,0.6764705882352942,0.71875,0.4878787878787879,0.40515151515151515,23,7,11,0.0574238300323486
265_640_0-11_55893536121673,0.8461538461538461,0.7034883720930233,0.7682539682539683,0.6153846153846154,0.40012714558169105,121,22,51,0.2107784748077392
265_640_320-11_55893536121673,0.8768115942028986,0.6612021857923497,0.7538940809968846,0.5579710144927537,0.4134387351778656,121,17,62,0.2166686058044433
265_640_640-11_55893536121673,0.7209302325581395,0.7380952380952381,0.7294117647058824,0.5243128964059196,0.42642706131078223,31,12,11,0.0775597095489502
265_960_0-11_55893536121673,0.9006622516556292,0.7640449438202247,0.8267477203647416,0.6550270921131849,0.4675496688741722,136,15,42,0.256772518157959
265_960_320-11_55893536121673,0.8843537414965986,0.7514450867052023,0.8125,0.6431663574520717,0.4598639455782313,130,17,43,0.2327492237091064
265_960_640-11_55893536121673,0.7575757575757576,0.5434782608695652,0.6329113924050633,0.4132231404958677,0.2699724517906336,25,8,21,0.0588259696960449
272_0_0-11_55893536121673,0.8775510204081632,0.8269230769230769,0.8514851485148514,0.7179962894248608,0.5884044526901671,86,12,18,0.1981065273284912
272_0_320-11_55893536121673,0.898989898989899,0.8476190476190476,0.8725490196078433,0.7355371900826447,0.5796143250688706,89,10,16,0.1797895431518554
272_0_640-11_55893536121673,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7402597402597402,0.5649350649350648,19,2,4,0.044600486755371
272_1280_0-11_55893536121673,0.84,0.8467741935483871,0.8433734939759037,0.6872727272727273,0.5971636363636363,105,20,19,0.2432069778442382
272_1280_320-11_55893536121673,0.7962962962962963,0.7889908256880734,0.7926267281105991,0.5791245791245792,0.44259259259259254,86,22,23,0.2126774787902832
272_1280_640-11_55893536121673,0.96,0.7741935483870968,0.8571428571428571,0.6981818181818181,0.5614545454545454,24,1,7,0.0599770545959472
272_1600_0-11_55893536121673,0.8979591836734694,0.8380952380952381,0.8669950738916257,0.7346938775510203,0.5405380333951763,88,10,17,0.1972706317901611
272_1600_320-11_55893536121673,0.8588235294117647,0.6952380952380952,0.7684210526315789,0.546524064171123,0.40352941176470586,73,12,32,0.1430287361145019
272_1600_640-11_55893536121673,0.9090909090909091,0.7407407407407407,0.8163265306122449,0.6611570247933884,0.4256198347107437,20,2,7,0.0575079917907714
272_1920_0-6_64638783269962,0.8571428571428571,0.7924528301886793,0.8235294117647058,0.6233766233766234,0.42727272727272725,42,7,11,0.1034567356109619
272_1920_320-6_64638783269962,0.7254901960784313,0.8043478260869565,0.7628865979381443,0.5935828877005348,0.3529411764705882,37,14,9,0.0830652713775634
272_1920_640-6_64638783269962,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8556149732620321,0.6155080213903742,16,1,1,0.0250332355499267
272_320_0-11_55893536121673,0.8617021276595744,0.8901098901098901,0.8756756756756756,0.7050290135396519,0.5970986460348162,81,13,10,0.1666970252990722
272_320_320-11_55893536121673,0.8787878787878788,0.8613861386138614,0.8699999999999999,0.71900826446281,0.6255280073461892,87,12,14,0.1660118103027343
272_320_640-11_55893536121673,1.0,0.8571428571428571,0.923076923076923,0.8181818181818182,0.6863636363636363,18,0,3,0.0368824005126953
272_640_0-11_55893536121673,0.84,0.8,0.8195121951219512,0.6872727272727273,0.5458181818181818,84,16,21,0.1980133056640625
272_640_320-11_55893536121673,0.9069767441860465,0.8041237113402062,0.8524590163934426,0.7420718816067654,0.5801268498942918,78,8,19,0.1812965869903564
272_640_640-11_55893536121673,0.782608695652174,0.8181818181818182,0.8,0.6403162055335968,0.44466403162055335,18,5,4,0.0378758907318115
272_960_0-11_55893536121673,0.85,0.7142857142857143,0.776255707762557,0.6181818181818182,0.40163636363636357,85,15,34,0.1797530651092529
272_960_320-11_55893536121673,0.8571428571428571,0.7868852459016393,0.8205128205128205,0.6233766233766234,0.48847402597402595,96,16,26,0.183206558227539
272_960_640-11_55893536121673,0.8275862068965517,0.7741935483870968,0.7999999999999999,0.6018808777429467,0.4316614420062696,24,5,7,0.0620591640472412
273_0_0-11_55893536121673,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.628099173553719,0.5118181818181818,95,15,25,0.2099578380584716
273_0_320-11_55893536121673,0.7950819672131147,0.7348484848484849,0.7637795275590552,0.5782414307004471,0.3798807749627422,97,25,35,0.2363975048065185
273_0_640-11_55893536121673,0.8076923076923077,0.6,0.6885245901639345,0.44055944055944063,0.30244755244755245,21,5,14,0.0458319187164306
273_1280_0-11_55893536121673,0.8067226890756303,0.7164179104477612,0.7588932806324109,0.586707410236822,0.39610389610389607,96,23,38,0.2209033966064453
273_1280_320-11_55893536121673,0.8721804511278195,0.7837837837837838,0.8256227758007118,0.6343130553656869,0.5241285030758716,116,17,32,0.2327075004577636
273_1280_640-11_55893536121673,0.6774193548387096,0.5833333333333334,0.626865671641791,0.36950146627565983,0.30087976539589445,21,10,15,0.0410785675048828
273_1600_0-11_55893536121673,0.8666666666666667,0.7109375,0.7811158798283262,0.6303030303030304,0.38727272727272727,91,14,37,0.178267240524292
273_1600_320-11_55893536121673,0.9210526315789473,0.8015267175572519,0.8571428571428572,0.7535885167464115,0.513237639553429,105,9,26,0.2229599952697754
273_1600_640-11_55893536121673,0.72,0.6428571428571429,0.6792452830188679,0.4581818181818182,0.41454545454545455,18,7,10,0.0378403663635253
273_1920_0-6_64638783269962,0.8412698412698413,0.6973684210526315,0.7625899280575539,0.5353535353535354,0.3582972582972582,53,10,23,0.1314678192138672
273_1920_320-6_64638783269962,0.84375,0.8307692307692308,0.8372093023255814,0.6903409090909091,0.46164772727272724,54,10,11,0.1231958866119384
273_1920_640-6_64638783269962,0.8,0.7272727272727273,0.761904761904762,0.5818181818181819,0.3545454545454545,16,4,6,0.0248291492462158
273_320_0-11_55893536121673,0.8195488721804511,0.8195488721804511,0.8195488721804511,0.6705399863294601,0.4710868079289131,109,24,24,0.2398741245269775
273_320_320-11_55893536121673,0.8559322033898306,0.6601307189542484,0.7453874538745388,0.5446841294298922,0.39360554699537753,101,17,52,0.2716660499572754
273_320_640-11_55893536121673,0.8055555555555556,0.8529411764705882,0.8285714285714286,0.6590909090909091,0.47575757575757577,29,7,5,0.0832936763763427
273_640_0-11_55893536121673,0.8487394957983193,0.7890625,0.8178137651821862,0.6172650878533231,0.4958747135217723,101,18,27,0.2417929172515869
273_640_320-11_55893536121673,0.7786885245901639,0.6934306569343066,0.7335907335907337,0.49552906110283157,0.34016393442622955,95,27,42,0.2024850845336914
273_640_640-11_55893536121673,0.9696969696969697,0.7272727272727273,0.8311688311688312,0.7052341597796143,0.48953168044077133,32,1,12,0.0552659034729003
273_960_0-11_55893536121673,0.8378378378378378,0.7209302325581395,0.7749999999999999,0.6093366093366094,0.4149877149877149,93,18,36,0.2104384899139404
273_960_320-11_55893536121673,0.8134328358208955,0.7315436241610739,0.7703180212014133,0.5915875169606513,0.37008141112618725,109,25,40,0.2707827091217041
273_960_640-11_55893536121673,0.8666666666666667,0.7878787878787878,0.8253968253968254,0.6303030303030304,0.5260606060606061,26,4,7,0.0488033294677734
276_0_0-11_55893536121673,0.8363636363636363,0.9387755102040817,0.8846153846153846,0.7603305785123967,0.6512396694214877,46,9,3,0.1272461414337158
276_0_320-11_55893536121673,0.9607843137254902,0.9074074074074074,0.9333333333333333,0.8734402852049911,0.8254901960784313,49,2,5,0.1006331443786621
276_0_640-11_55893536121673,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5594405594405595,0.45384615384615384,10,3,3,0.0309586524963378
276_1280_0-11_55893536121673,0.9210526315789473,0.9459459459459459,0.9333333333333332,0.8373205741626794,0.8133971291866029,35,3,2,0.0954034328460693
276_1280_320-11_55893536121673,0.9433962264150944,0.9259259259259259,0.9345794392523364,0.8576329331046313,0.7660377358490565,50,3,4,0.1156861782073974
276_1280_640-11_55893536121673,0.9,0.8181818181818182,0.8571428571428572,0.7363636363636363,0.5336363636363635,9,1,2,0.0090010166168212
276_1600_0-11_55893536121673,0.95,0.9047619047619048,0.9268292682926829,0.8636363636363634,0.7786363636363636,38,2,4,0.1085526943206787
276_1600_320-11_55893536121673,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7114624505928854,0.6474308300395257,40,6,6,0.1110434532165527
276_1600_640-11_55893536121673,0.9285714285714286,0.8666666666666667,0.896551724137931,0.7597402597402598,0.601948051948052,13,1,2,0.024764060974121
276_1920_0-6_64638783269962,0.9130434782608695,0.84,0.8749999999999999,0.7470355731225297,0.5869565217391304,21,2,4,0.046781301498413
276_1920_320-6_64638783269962,0.8888888888888888,0.9230769230769231,0.9056603773584906,0.8080808080808081,0.5592592592592592,24,3,2,0.0550298690795898
276_1920_640-6_64638783269962,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333335,0.6666666666666667,5,1,0,0.0
276_320_0-11_55893536121673,0.9787234042553191,0.9387755102040817,0.9583333333333333,0.8897485493230174,0.793036750483559,46,1,3,0.1010782718658447
276_320_320-11_55893536121673,0.9107142857142857,0.8947368421052632,0.9026548672566371,0.7451298701298701,0.6384740259740259,51,5,6,0.1373820304870605
276_320_640-11_55893536121673,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.6233766233766234,0.5142857142857142,12,2,5,0.0378921031951904
276_640_0-11_55893536121673,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7402597402597402,0.6034632034632035,38,4,8,0.1040756702423095
276_640_320-11_55893536121673,0.9047619047619048,0.95,0.9268292682926829,0.8225108225108225,0.7294372294372294,38,4,2,0.0990045070648193
276_640_640-11_55893536121673,0.9090909090909091,0.7142857142857143,0.8,0.6611570247933884,0.44876033057851245,10,1,4,0.0215861797332763
276_960_0-11_55893536121673,0.9722222222222222,0.875,0.9210526315789473,0.7954545454545454,0.7022727272727273,35,1,5,0.0790777206420898
276_960_320-11_55893536121673,0.8867924528301887,0.94,0.912621359223301,0.8061749571183534,0.6981132075471698,47,6,3,0.1086080074310302
276_960_640-11_55893536121673,1.0,1.0,1.0,1.0,0.825,8,0,0,0.0149531364440917
291_0_0-11_55893536121673,0.8046875,0.6130952380952381,0.6959459459459459,0.5120738636363636,0.30063920454545456,103,25,65,0.2633907794952392
291_0_320-11_55893536121673,0.8157894736842105,0.543859649122807,0.6526315789473685,0.4449760765550239,0.29178628389154704,93,21,78,0.2093980312347412
291_0_640-11_55893536121673,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.40495867768595045,0.2743801652892562,21,12,12,0.0499317646026611
291_1280_0-11_55893536121673,0.7445255474452555,0.7183098591549296,0.7311827956989247,0.5414731254147312,0.34399469143994693,102,35,40,0.22212815284729
291_1280_320-11_55893536121673,0.8235294117647058,0.6511627906976745,0.7272727272727273,0.5240641711229946,0.3169786096256685,112,24,60,0.2237961292266845
291_1280_640-11_55893536121673,0.6341463414634146,0.5777777777777777,0.6046511627906976,0.3458980044345898,0.1778270509977827,26,15,19,0.0744411945343017
291_1600_0-11_55893536121673,0.7777777777777778,0.6730769230769231,0.7216494845360825,0.494949494949495,0.34700336700336704,105,30,51,0.1992042064666748
291_1600_320-11_55893536121673,0.8360655737704918,0.6623376623376623,0.7391304347826089,0.5320417287630402,0.33412816691505215,102,20,52,0.1883411407470703
291_1600_640-11_55893536121673,0.71875,0.6388888888888888,0.676470588235294,0.45738636363636365,0.2539772727272728,23,9,13,0.0424141883850097
291_1920_0-6_64638783269962,0.75,0.6185567010309279,0.6779661016949152,0.4772727272727273,0.21738636363636363,60,20,37,0.1160883903503418
291_1920_320-6_64638783269962,0.7714285714285715,0.5625,0.6506024096385543,0.4207792207792208,0.22740259740259736,54,16,42,0.1090006828308105
291_1920_640-6_64638783269962,0.8125,0.5652173913043478,0.6666666666666667,0.4431818181818182,0.28806818181818183,13,3,10,0.0221986770629882
291_320_0-11_55893536121673,0.8760330578512396,0.6928104575163399,0.7737226277372263,0.5574755822689706,0.37197595792637117,106,15,47,0.1943404674530029
291_320_320-11_55893536121673,0.7972972972972973,0.6483516483516484,0.7151515151515152,0.5073710073710074,0.3002457002457003,118,30,64,0.2607321739196777
291_320_640-11_55893536121673,0.9230769230769231,0.6486486486486487,0.7619047619047619,0.5874125874125874,0.4468531468531469,24,2,13,0.0453178882598876
291_640_0-11_55893536121673,0.8461538461538461,0.6962025316455697,0.763888888888889,0.5384615384615384,0.3837062937062937,110,20,48,0.2186927795410156
291_640_320-11_55893536121673,0.8211382113821138,0.63125,0.7137809187279152,0.5225424981522543,0.3053215077605322,101,22,59,0.1929564476013183
291_640_640-11_55893536121673,0.9354838709677419,0.7435897435897436,0.8285714285714285,0.6803519061583577,0.4812316715542521,29,2,10,0.0715205669403076
291_960_0-11_55893536121673,0.7603305785123967,0.5714285714285714,0.6524822695035462,0.4147257700976709,0.2689706987227648,92,29,69,0.1791415214538574
291_960_320-11_55893536121673,0.8518518518518519,0.7055214723926381,0.7718120805369127,0.6195286195286195,0.414074074074074,115,20,48,0.229557991027832
291_960_640-11_55893536121673,0.8333333333333334,0.6818181818181818,0.7499999999999999,0.5303030303030304,0.4421717171717171,30,6,14,0.0410735607147216
293_0_0-11_55893536121673,0.7591240875912408,0.5252525252525253,0.6208955223880598,0.4140676841406768,0.2134704711347047,104,33,94,0.2106659412384033
293_0_320-11_55893536121673,0.8,0.5654450261780105,0.6625766871165645,0.43636363636363645,0.2768350168350168,108,27,83,0.2014117240905761
293_0_640-11_55893536121673,0.7878787878787878,0.4262295081967213,0.5531914893617021,0.3581267217630854,0.212396694214876,26,7,35,0.0568053722381591
293_1280_0-11_55893536121673,0.7083333333333334,0.5,0.5862068965517241,0.38636363636363635,0.2008207070707071,102,42,102,0.2101073265075683
293_1280_320-11_55893536121673,0.7364864864864865,0.5828877005347594,0.6507462686567165,0.40171990171990174,0.25780098280098285,109,39,78,0.2322564125061035
293_1280_640-11_55893536121673,0.8571428571428571,0.6857142857142857,0.7619047619047619,0.5454545454545454,0.47727272727272724,24,4,11,0.0576403141021728
293_1600_0-11_55893536121673,0.7851851851851852,0.5435897435897435,0.6424242424242425,0.4282828282828283,0.2177777777777778,106,29,89,0.2111375331878662
293_1600_320-11_55893536121673,0.7862068965517242,0.6477272727272727,0.7102803738317757,0.5003134796238244,0.33266457680250777,114,31,62,0.2371580600738525
293_1600_640-11_55893536121673,0.8387096774193549,0.6842105263157895,0.7536231884057972,0.533724340175953,0.38123167155425214,26,5,12,0.0575301647186279
293_1920_0-6_64638783269962,0.7792207792207793,0.5128205128205128,0.6185567010309277,0.4250295159386069,0.19539551357733176,60,17,57,0.1281213760375976
293_1920_320-6_64638783269962,0.7012987012987013,0.54,0.6101694915254237,0.3825265643447462,0.19728453364817,54,23,46,0.1173276901245117
293_1920_640-6_64638783269962,0.7368421052631579,0.5185185185185185,0.6086956521739131,0.40191387559808606,0.18421052631578944,14,5,13,0.0520627498626709
293_320_0-11_55893536121673,0.753731343283582,0.6516129032258065,0.698961937716263,0.4796472184531886,0.3208276797829036,101,33,54,0.258887767791748
293_320_320-11_55893536121673,0.7557251908396947,0.518324607329843,0.6149068322981366,0.4122137404580153,0.24337265787647464,99,32,92,0.2398321628570556
293_320_640-11_55893536121673,0.7741935483870968,0.5853658536585366,0.6666666666666666,0.42228739002932547,0.212316715542522,24,7,17,0.0499408245086669
293_640_0-11_55893536121673,0.7899159663865546,0.6064516129032258,0.6861313868613139,0.5026737967914439,0.29511077158135984,94,25,61,0.211256742477417
293_640_320-11_55893536121673,0.84251968503937,0.5631578947368421,0.6750788643533122,0.4595561918396564,0.29484609878310664,107,20,83,0.2942812442779541
293_640_640-11_55893536121673,0.9210526315789473,0.7954545454545454,0.8536585365853658,0.6698564593301435,0.4868421052631578,35,3,9,0.0533909797668457
293_960_0-11_55893536121673,0.7674418604651163,0.4852941176470588,0.5945945945945945,0.3488372093023256,0.2136011275546159,99,30,105,0.26715087890625
293_960_320-11_55893536121673,0.8412698412698413,0.5955056179775281,0.6973684210526315,0.4588744588744589,0.2936507936507936,106,20,72,0.1929917335510254
293_960_640-11_55893536121673,0.7317073170731707,0.7692307692307693,0.7499999999999999,0.532150776053215,0.4443458980044347,30,11,9,0.0556938648223876
