method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
283_11-11_55893536121673,0.8828828828828829,0.9607843137254902,0.9201877934272301,0.8026208026208027,0.33538083538083535,98,13,4,2.410886287689209
283_5-11_55893536121673,0.8271604938271605,0.9178082191780822,0.8701298701298701,0.7519640852974185,0.28641975308641976,67,14,6,2.4177324771881104
283_7-11_55893536121673,0.9186046511627907,0.9404761904761905,0.9294117647058823,0.8350951374207188,0.3572938689217759,79,7,5,2.448393583297729
283_9-11_55893536121673,0.8061224489795918,0.9186046511627907,0.858695652173913,0.7328385899814471,0.29860853432282003,79,19,7,2.305251359939575
284_0-11_55893536121673,0.7361111111111112,0.9814814814814815,0.8412698412698414,0.6691919191919191,0.2873737373737374,53,19,1,2.3117949962615967
284_12-11_55893536121673,0.7741935483870968,0.935064935064935,0.8470588235294116,0.7038123167155426,0.25464320625610953,72,21,5,2.4061200618743896
284_13-6_64638783269962,0.9047619047619048,0.926829268292683,0.9156626506024096,0.8225108225108225,0.3417748917748918,38,4,3,2.153492927551269
284_19-11_55893536121673,0.75,0.8571428571428571,0.7999999999999999,0.6136363636363636,0.22386363636363638,18,6,3,2.23002028465271
284_2-11_55893536121673,0.8313253012048193,0.9583333333333334,0.8903225806451613,0.755750273822563,0.323329682365827,69,14,3,2.279780626296997
284_4-11_55893536121673,0.8313253012048193,0.9324324324324325,0.8789808917197452,0.755750273822563,0.32508214676889374,69,14,5,2.2875077724456787
284_5-11_55893536121673,0.8554216867469879,0.922077922077922,0.8875,0.7776560788608982,0.3181818181818182,71,12,6,2.3033668994903564
285_1-11_55893536121673,0.8083333333333333,0.9065420560747663,0.854625550660793,0.7348484848484849,0.25507575757575757,97,23,10,2.5665476322174072
285_12-11_55893536121673,0.8145161290322581,0.8487394957983193,0.831275720164609,0.6664222873900294,0.25095307917888565,101,23,18,2.416214227676392
285_16-11_55893536121673,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.5775401069518717,0.1951871657754011,12,5,2,2.1971747875213623
285_4-11_55893536121673,0.8321167883211679,0.9421487603305785,0.883720930232558,0.7564698075646981,0.27206370272063707,114,23,7,2.32177734375
286_10-11_55893536121673,0.8125,0.9176470588235294,0.8618784530386742,0.7386363636363636,0.29384469696969695,78,18,7,2.269742012023926
286_14-11_55893536121673,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.6060606060606061,0.22929292929292927,24,12,2,2.212912082672119
286_15-11_55893536121673,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5656565656565656,0.23468013468013468,21,6,6,2.086188554763794
286_19-11_55893536121673,0.6976744186046512,0.8823529411764706,0.7792207792207793,0.5708245243128964,0.1938689217758985,30,13,4,2.179438591003418
286_9-11_55893536121673,0.7876106194690266,0.898989898989899,0.839622641509434,0.6444086886564763,0.23789219629927588,89,24,10,2.328529357910156
287_16-11_55893536121673,0.7435897435897436,0.8787878787878788,0.8055555555555556,0.6083916083916084,0.22517482517482518,29,10,4,2.368767261505127
287_17-11_55893536121673,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5656565656565656,0.2185185185185185,21,6,6,2.167462110519409
287_3-11_55893536121673,0.7383177570093458,0.9404761904761905,0.8272251308900523,0.6711979609175871,0.23678844519966016,79,28,5,2.329345703125
287_9-11_55893536121673,0.8367346938775511,0.8817204301075269,0.8586387434554974,0.6846011131725418,0.2631725417439703,82,16,11,2.4029994010925293
288_12-11_55893536121673,0.7692307692307693,0.9230769230769231,0.8391608391608392,0.6993006993006993,0.2876456876456876,60,18,5,2.216176748275757
288_13-6_64638783269962,0.8771929824561403,0.9615384615384616,0.9174311926605504,0.7974481658692184,0.3167464114832536,50,7,2,2.5771026611328125
288_14-11_55893536121673,0.8,0.8888888888888888,0.8421052631578948,0.6545454545454545,0.2522727272727273,16,4,2,2.497307777404785
288_18-11_55893536121673,0.8333333333333334,0.9375,0.8823529411764706,0.7575757575757577,0.35050505050505054,15,3,1,2.0778303146362305
288_5-11_55893536121673,0.8539325842696629,0.9382716049382716,0.8941176470588234,0.7763023493360571,0.2989785495403473,76,13,5,2.378037929534912
288_8-11_55893536121673,0.8933333333333333,0.881578947368421,0.8874172185430463,0.7309090909090908,0.2847272727272727,67,8,9,2.678926944732666
289_5-11_55893536121673,0.6987951807228916,0.8226950354609929,0.7557003257328989,0.5717415115005476,0.17584884994523547,116,50,25,2.470334768295288
289_8-11_55893536121673,0.6946107784431138,0.928,0.7945205479452054,0.6314643440391943,0.21126837234621668,116,51,9,2.450277805328369
28_5-16_245824983299933,0.6176470588235294,0.5675675675675675,0.5915492957746479,0.33689839572192515,0.09358288770053476,21,13,16,2.144887208938598
28_9-11_016700066800267,0.6129032258064516,0.76,0.6785714285714285,0.44574780058651026,0.1557184750733138,19,12,6,2.21588397026062
290_12-11_55893536121673,0.6538461538461539,0.7264957264957265,0.6882591093117408,0.4755244755244755,0.1765034965034965,85,45,32,2.3082401752471924
290_16-11_55893536121673,0.7428571428571429,0.7878787878787878,0.7647058823529412,0.5402597402597403,0.2135064935064935,26,9,7,2.828479290008545
290_19-11_55893536121673,0.6666666666666666,0.8148148148148148,0.7333333333333333,0.5454545454545454,0.24765840220385676,22,11,5,2.19856071472168
290_4-11_55893536121673,0.7338709677419355,0.7222222222222222,0.728,0.533724340175953,0.20725806451612905,91,33,35,2.6851909160614014
290_7-11_55893536121673,0.6691729323308271,0.7739130434782608,0.717741935483871,0.4866712235133288,0.19719753930280248,89,44,26,2.3026363849639893
291_0-11_55893536121673,0.7295597484276729,0.7733333333333333,0.750809061488673,0.5305889079473984,0.2066895368782161,116,43,34,2.429010391235352
291_12-11_55893536121673,0.6814814814814815,0.7022900763358778,0.6917293233082706,0.49562289562289563,0.19151515151515153,92,43,39,2.351393461227417
291_9-11_55893536121673,0.726027397260274,0.7464788732394366,0.736111111111111,0.5280199252801993,0.17222914072229142,106,40,36,2.3028061389923096
292_17-11_55893536121673,0.6590909090909091,0.8529411764705882,0.7435897435897436,0.5392561983471075,0.2142561983471074,29,15,5,2.0928308963775635
292_4-11_55893536121673,0.7703703703703704,0.8188976377952756,0.7938931297709922,0.6303030303030304,0.2241750841750842,104,31,23,2.3150038719177246
292_7-11_55893536121673,0.725925925925926,0.8032786885245902,0.7626459143968871,0.593939393939394,0.22983164983164986,98,37,24,2.2635536193847656
293_13-6_64638783269962,0.6413043478260869,0.6555555555555556,0.6483516483516484,0.40810276679841895,0.17549407114624507,59,33,31,2.162775754928589
293_14-11_55893536121673,0.6875,0.6226415094339622,0.6534653465346534,0.4375,0.12613636363636366,33,15,20,2.095610857009888
293_16-11_55893536121673,0.7105263157894737,0.75,0.7297297297297298,0.5167464114832536,0.1892344497607656,27,11,9,2.0801377296447754
293_20-6_64638783269962,0.88,0.7586206896551724,0.8148148148148148,0.64,0.3243636363636364,22,3,7,2.267270565032959
293_8-11_55893536121673,0.702247191011236,0.7352941176470589,0.7183908045977011,0.5107252298263535,0.1855464759959142,125,53,45,2.3941919803619385
294_1-11_55893536121673,0.7378640776699029,0.7676767676767676,0.7524752475247525,0.5366284201235657,0.22533097969991175,76,27,23,2.32346773147583
294_10-11_55893536121673,0.780952380952381,0.7522935779816514,0.766355140186916,0.567965367965368,0.2238961038961039,82,23,27,2.2812952995300293
294_17-11_55893536121673,0.56,0.9333333333333333,0.7000000000000001,0.5090909090909093,0.22000000000000003,14,11,1,2.0937612056732178
294_3-11_55893536121673,0.7384615384615385,0.8571428571428571,0.793388429752066,0.6041958041958042,0.2574825174825175,96,34,16,2.229177474975586
294_8-11_55893536121673,0.7923076923076923,0.7803030303030303,0.7862595419847329,0.5762237762237762,0.21545454545454543,103,27,29,2.2815091609954834
295_0-11_55893536121673,0.6270270270270271,0.6904761904761905,0.6572237960339944,0.39901719901719906,0.15385749385749387,116,69,52,2.381481647491455
295_4-11_55893536121673,0.7675675675675676,0.7244897959183674,0.7454068241469816,0.5582309582309583,0.1870761670761671,142,43,54,2.349684715270996
296_16-11_55893536121673,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.4310850439882698,0.1997067448680352,21,10,10,2.25464391708374
296_2-11_55893536121673,0.7131147540983607,0.7631578947368421,0.7372881355932204,0.518628912071535,0.1915797317436662,87,35,27,2.451082468032837
296_7-11_55893536121673,0.7087378640776699,0.7448979591836735,0.7263681592039802,0.5154457193292145,0.20511915269196823,73,30,25,2.376551628112793
296_9-11_55893536121673,0.6814159292035398,0.7549019607843137,0.7162790697674417,0.495575221238938,0.20740144810941272,77,36,25,2.3606295585632324
297_13-6_64638783269962,0.6710526315789473,0.68,0.6754966887417219,0.42703349282296654,0.177511961722488,51,25,24,2.223235607147217
297_16-11_55893536121673,0.6285714285714286,0.7333333333333333,0.6769230769230768,0.45714285714285713,0.20389610389610388,22,13,8,2.141011953353882
297_20-6_64638783269962,0.6428571428571429,1.0,0.782608695652174,0.642857142857143,0.3178571428571429,18,10,0,2.209951639175415
297_9-11_55893536121673,0.6942148760330579,0.7368421052631579,0.7148936170212765,0.5048835462058603,0.19969947407963934,84,37,30,2.450932502746582
299_16-11_55893536121673,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333333,0.3318181818181818,11,1,1,2.169722080230713
299_20-6_64638783269962,1.0,1.0,1.0,1.0,0.45,8,0,0,2.2838404178619385
299_7-11_55893536121673,0.7108433734939759,0.8805970149253731,0.7866666666666666,0.5815991237677984,0.22300109529025192,59,24,8,2.638709545135498
29_1-16_245824983299933,0.5658914728682171,0.47096774193548385,0.5140845070422535,0.2572233967582805,0.08421423537702608,73,56,82,2.5779173374176025
29_4-11_016700066800267,0.5128205128205128,0.449438202247191,0.4790419161676646,0.2331002331002331,0.058974358974358966,40,38,49,2.3839070796966557
29_5-16_245824983299933,0.4782608695652174,0.4647887323943662,0.4714285714285714,0.21739130434782608,0.05480895915678524,33,36,38,2.274846076965332
29_8-16_245824983299933,0.5,0.4857142857142857,0.49275362318840576,0.22727272727272727,0.06537433155080215,34,34,36,2.3718693256378174
29_9-11_016700066800267,0.625,0.8536585365853658,0.7216494845360826,0.5113636363636364,0.1793831168831169,35,21,6,2.3942158222198486
2_3-16_245824983299933,0.35074626865671643,0.26256983240223464,0.3003194888178914,0.09565807327001358,0.025373134328358204,47,87,132,2.478458404541016
2_4-11_016700066800267,0.3238095238095238,0.288135593220339,0.30493273542600896,0.08831168831168833,0.022770562770562774,34,71,84,2.450078248977661
30_6-16_245824983299933,0.7215189873417721,0.17272727272727273,0.2787286063569682,0.13118527042577674,0.04188722669735328,57,22,273,2.335904598236084
30_7-16_245824983299933,0.8314606741573034,0.23948220064724918,0.37185929648241206,0.22676200204290095,0.06251276813074566,74,15,235,2.48628044128418
31_0-16_245824983299933,0.6531986531986532,0.33797909407665505,0.4454649827784156,0.23752678298132845,0.07459442913988369,194,103,380,2.7377829551696777
31_2-16_245824983299933,0.6464646464646465,0.3380281690140845,0.4439306358381503,0.23507805325987147,0.05742271196816651,192,105,376,2.6419484615325928
32_5-16_245824983299933,0.6896551724137931,0.78125,0.7326007326007327,0.5015673981191223,0.1504075235109718,100,45,28,2.281093120574951
32_6-16_245824983299933,0.63125,0.8347107438016529,0.7188612099644128,0.5164772727272727,0.14943181818181817,101,59,20,2.28147554397583
32_8-16_245824983299933,0.624113475177305,0.7857142857142857,0.6956521739130436,0.45390070921985815,0.15789813023855576,88,53,24,2.2881059646606445
33_2-16_245824983299933,0.5525423728813559,0.6965811965811965,0.6162570888468809,0.35161787365177194,0.1007395993836672,163,132,71,2.5737600326538086
33_5-16_245824983299933,0.5683060109289617,0.7938931297709924,0.6624203821656051,0.41331346249379036,0.12275211127670145,104,79,27,2.318990468978882
33_6-16_245824983299933,0.5722543352601156,0.7674418604651163,0.6556291390728476,0.4161849710982659,0.13794009458749343,99,74,30,2.399876832962036
33_9-11_016700066800267,0.7397260273972602,0.8307692307692308,0.7826086956521738,0.6052303860523038,0.22814445828144456,108,38,22,2.466063499450684
34_3-16_245824983299933,0.6883561643835616,0.804,0.7416974169741697,0.563200498132005,0.16011830635118304,201,91,49,2.611968994140625
34_4-11_016700066800267,0.6010362694300518,0.7785234899328859,0.6783625730994152,0.43711728685821954,0.13674046161092793,116,77,33,2.383615016937256
34_6-16_245824983299933,0.5987654320987654,0.7698412698412699,0.6736111111111112,0.43546576879910215,0.13692480359147027,97,65,29,2.315117597579956
35_0-16_245824983299933,0.6122448979591837,0.8633093525179856,0.7164179104477613,0.5009276437847867,0.149860853432282,120,76,19,2.367849349975586
35_7-16_245824983299933,0.6587301587301587,0.8645833333333334,0.7477477477477478,0.538961038961039,0.1886002886002886,83,43,13,2.312978506088257
36_2-16_245824983299933,0.596551724137931,0.7521739130434782,0.6653846153846154,0.43385579937304075,0.13692789968652036,173,117,57,2.4974772930145264
36_3-16_245824983299933,0.6086956521739131,0.6867924528301886,0.6453900709219859,0.3873517786561265,0.12128306476132562,182,117,83,2.494812488555908
36_5-16_245824983299933,0.6187845303867403,0.7567567567567568,0.6808510638297872,0.4500251130085384,0.1346057257659468,112,69,36,2.3181729316711426
37_9-11_016700066800267,0.7478260869565218,0.8514851485148515,0.7962962962962963,0.6118577075098814,0.23304347826086955,86,29,15,2.383391857147217
38_5-16_245824983299933,0.6814814814814815,0.8363636363636363,0.7510204081632652,0.5575757575757575,0.1917171717171717,92,43,18,2.436915397644043
38_6-16_245824983299933,0.7054794520547946,0.7984496124031008,0.7490909090909091,0.5130759651307597,0.1717310087173101,103,43,26,2.237131834030152
39_4-11_016700066800267,0.7037037037037037,0.9134615384615384,0.794979079497908,0.6397306397306398,0.20713804713804715,95,40,9,2.3184010982513428
39_5-16_245824983299933,0.6422018348623854,0.9210526315789473,0.7567567567567567,0.5838198498748958,0.2158465387823186,70,39,6,2.511387825012207
39_8-16_245824983299933,0.78125,0.8620689655172413,0.8196721311475409,0.6392045454545454,0.2256628787878788,75,21,12,2.266033887863159
3_0-16_245824983299933,0.3987730061349693,0.2754237288135593,0.3258145363408521,0.10875627440044618,0.02766313441160067,65,98,171,2.4062962532043457
3_1-16_245824983299933,0.3930635838150289,0.2698412698412698,0.32000000000000006,0.10719915922228061,0.027850761954808196,68,105,184,2.446305990219116
3_9-11_016700066800267,0.5229357798165137,0.6195652173913043,0.5671641791044776,0.3327773144286905,0.09015846538782318,57,52,35,2.4480350017547607
40_0-16_245824983299933,0.586046511627907,0.6885245901639344,0.6331658291457286,0.372938689217759,0.1268076109936575,126,89,57,2.5031633377075195
40_1-16_245824983299933,0.5737704918032787,0.6542056074766355,0.6113537117903931,0.3651266766020864,0.10603576751117735,140,104,74,2.6395609378814697
42_1-16_245824983299933,0.588,0.6774193548387096,0.6295503211991434,0.37418181818181817,0.12338181818181818,147,103,70,2.6640686988830566
42_6-16_245824983299933,0.5605095541401274,0.6567164179104478,0.6048109965635738,0.35668789808917195,0.10428488708743484,88,69,46,2.288447618484497
42_8-16_245824983299933,0.6126760563380281,0.6492537313432836,0.6304347826086957,0.38988476312419973,0.11786171574903967,87,55,47,2.419516086578369
43_2-16_245824983299933,0.6335616438356164,0.5623100303951368,0.5958132045088567,0.3455790784557908,0.10943337484433373,185,107,144,2.5940821170806885
44_2-16_245824983299933,0.6904761904761905,0.7631578947368421,0.725,0.5021645021645021,0.1698051948051948,58,26,18,2.3333282470703125
44_8-16_245824983299933,0.6792452830188679,0.75,0.712871287128713,0.49399656946826753,0.17015437392795882,36,17,12,2.2915143966674805
45_2-16_245824983299933,0.5543859649122806,0.531986531986532,0.5429553264604811,0.3023923444976076,0.08207336523125996,158,127,139,2.5403976440429688
45_6-16_245824983299933,0.6385542168674698,0.6272189349112426,0.6328358208955223,0.40635268346111714,0.1076670317634173,106,60,63,2.3423333168029785
46_1-16_245824983299933,0.6086956521739131,0.7,0.6511627906976744,0.3873517786561265,0.1357213438735178,112,72,48,2.612497568130493
46_8-16_245824983299933,0.6578947368421053,0.7425742574257426,0.6976744186046512,0.47846889952153115,0.15191387559808614,75,39,26,2.4023053646087646
47_0-16_245824983299933,0.5476190476190477,0.49691358024691357,0.5210355987055016,0.24891774891774893,0.06929499072356216,161,133,163,2.5792202949523926
47_3-16_245824983299933,0.541958041958042,0.5065359477124183,0.5236486486486486,0.2956134774316592,0.07670057215511761,155,131,151,2.4967892169952397
47_7-16_245824983299933,0.5988700564971752,0.6057142857142858,0.6022727272727273,0.3810991268618388,0.09830508474576273,106,71,69,2.256922006607056
48_1-16_245824983299933,0.6421052631578947,0.5772870662460567,0.6079734219269103,0.35023923444976074,0.11368421052631579,183,102,134,2.470244169235229
48_3-16_245824983299933,0.6228373702422145,0.5247813411078717,0.5696202531645569,0.3397294746775716,0.09949669707455175,180,109,163,2.524507761001587
48_6-16_245824983299933,0.6082474226804123,0.6243386243386243,0.6161879895561357,0.38706654170571686,0.11972820993439548,118,76,71,2.3450002670288086
48_9-11_016700066800267,0.6622516556291391,0.704225352112676,0.68259385665529,0.481637567730283,0.1592414208308248,100,51,42,2.3914012908935547
49_0-16_245824983299933,0.5792079207920792,0.6190476190476191,0.59846547314578,0.36858685868586855,0.11858685868586857,117,85,72,2.413604497909546
4_4-11_016700066800267,0.525,0.3684210526315789,0.4329896907216495,0.19090909090909092,0.04431818181818182,63,57,108,2.3805649280548096
4_6-16_245824983299933,0.43434343434343436,0.2670807453416149,0.33076923076923076,0.11845730027548211,0.03370064279155189,43,56,118,2.2317707538604736
50_4-12_998396579369322,0.49635036496350365,0.3930635838150289,0.43870967741935485,0.1804910418049104,0.05215660252156602,68,69,105,2.304905891418457
51_4-12_998396579369322,0.5393258426966292,0.4897959183673469,0.5133689839572191,0.24514811031664963,0.07487231869254342,48,41,50,2.285694360733032
52_1-12_998396579369322,0.43859649122807015,0.43103448275862066,0.43478260869565216,0.1993620414673046,0.04678362573099415,75,96,99,2.3597445487976074
52_3-12_998396579369322,0.4785714285714286,0.38953488372093026,0.4294871794871795,0.17402597402597403,0.04987012987012988,67,73,105,2.344282627105713
52_5-11_008017103153394,0.5714285714285714,0.4768211920529801,0.51985559566787,0.2597402597402597,0.0707070707070707,72,54,79,2.3149240016937256
52_6-12_998396579369322,0.4429530201342282,0.4258064516129032,0.43421052631578944,0.20134228187919465,0.04270896888346552,66,83,89,2.32263731956482
52_8-12_998396579369322,0.48299319727891155,0.47333333333333333,0.47811447811447816,0.21954236239950523,0.06221397649969077,71,76,79,2.276741743087769
53_0-12_998396579369322,0.44274809160305345,0.4172661870503597,0.42962962962962964,0.20124913254684246,0.04351145038167939,58,73,81,2.4787850379943848
53_3-12_998396579369322,0.41304347826086957,0.35625,0.38255033557046986,0.15019762845849802,0.038801054018445316,57,81,103,2.433420896530152
53_8-12_998396579369322,0.3969465648854962,0.3795620437956204,0.38805970149253727,0.1443442054129077,0.04240111034004164,52,79,85,2.2711005210876465
53_9-12_998396579369322,0.4726027397260274,0.44805194805194803,0.45999999999999996,0.21481942714819427,0.05572851805728518,69,77,85,2.566060304641724
54_0-12_998396579369322,0.41836734693877553,0.37272727272727274,0.3942307692307693,0.1521335807050093,0.03951762523191095,41,57,69,2.3957231044769287
54_2-12_998396579369322,0.5517241379310345,0.5228758169934641,0.5369127516778524,0.30094043887147337,0.08075235109717868,80,65,73,2.346191883087158
54_8-12_998396579369322,0.40540540540540543,0.5,0.4477611940298507,0.22113022113022113,0.06277641277641277,60,88,60,2.3019044399261475
55_10-12_998396579369322,0.5409836065573771,0.515625,0.528,0.2950819672131148,0.08688524590163935,66,56,62,2.384746789932251
55_2-12_998396579369322,0.5929203539823009,0.5,0.5425101214574899,0.3234111021721641,0.08664521319388575,67,46,67,2.36389708518982
55_4-12_998396579369322,0.48031496062992124,0.5304347826086957,0.5041322314049586,0.26198997852541156,0.06521116678596993,61,66,54,2.3468129634857178
55_7-12_998396579369322,0.5087719298245614,0.4566929133858268,0.48132780082987553,0.2312599681020734,0.07001594896331739,58,56,69,2.4509828090667725
56_10-12_998396579369322,0.4878048780487805,0.4819277108433735,0.48484848484848486,0.22172949002217293,0.0582039911308204,40,42,43,2.416211605072021
56_8-12_998396579369322,0.45454545454545453,0.44871794871794873,0.45161290322580644,0.20661157024793386,0.04510035419126328,35,42,43,2.2817301750183105
56_9-12_998396579369322,0.4125,0.44594594594594594,0.42857142857142855,0.1875,0.057499999999999996,33,47,41,2.2920806407928467
57_4-12_998396579369322,0.4742857142857143,0.4129353233830846,0.44148936170212766,0.21558441558441557,0.05272727272727272,83,92,118,2.532421588897705
59_0-12_998396579369322,0.4659090909090909,0.5125,0.4880952380952381,0.25413223140495866,0.07355371900826446,41,47,39,2.354520320892334
59_11-11_008017103153394,0.47761194029850745,0.5818181818181818,0.5245901639344261,0.26051560379918587,0.07028493894165536,32,35,23,2.2437918186187744
59_3-12_998396579369322,0.5277777777777778,0.4222222222222222,0.46913580246913583,0.2398989898989899,0.04962121212121212,38,34,52,2.2638044357299805
59_4-12_998396579369322,0.5,0.4166666666666667,0.45454545454545453,0.22727272727272727,0.05102272727272726,40,40,56,2.31252670288086
59_5-11_008017103153394,0.47368421052631576,0.43548387096774194,0.45378151260504196,0.21531100478468898,0.05247208931419457,27,30,35,2.413691520690918
59_7-12_998396579369322,0.38666666666666666,0.3972602739726027,0.3918918918918919,0.1406060606060606,0.042545454545454546,29,46,44,2.4098808765411377
60_4-12_998396579369322,0.635593220338983,0.5357142857142857,0.5813953488372092,0.3466872110939907,0.0884437596302003,75,43,65,2.379589557647705
60_7-12_998396579369322,0.5333333333333333,0.6037735849056604,0.5663716814159292,0.3393939393939394,0.09621212121212122,64,56,42,2.624934673309326
60_9-12_998396579369322,0.5145631067961165,0.5520833333333334,0.5326633165829147,0.28067078552515445,0.08005295675198587,53,50,43,2.391778945922852
61_10-12_998396579369322,0.5748031496062992,0.5703125,0.5725490196078432,0.31352899069434503,0.08761632068718683,73,54,55,2.3991541862487797
61_11-11_008017103153394,0.5267175572519084,0.5348837209302325,0.5307692307692308,0.2873004857737682,0.08688410825815406,69,62,60,2.401386976242065
62_1-12_998396579369322,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.3074380165289256,0.09994490358126722,93,72,72,2.3844316005706787
62_2-12_998396579369322,0.49295774647887325,0.48951048951048953,0.4912280701754386,0.22407170294494236,0.0730473751600512,70,72,73,2.3656344413757324
62_6-12_998396579369322,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.21212121212121213,0.05393939393939394,70,80,80,2.4394426345825195
63_0-12_998396579369322,0.4293785310734463,0.46060606060606063,0.4444444444444445,0.1951720595788392,0.0433487416538264,76,101,89,2.5286295413970947
63_3-12_998396579369322,0.45614035087719296,0.4508670520231214,0.4534883720930233,0.20733652312599682,0.06241360978203083,78,93,95,2.4962267875671387
63_4-12_998396579369322,0.483695652173913,0.4564102564102564,0.46965699208443273,0.21986166007905136,0.062005928853754944,89,95,106,2.4372382164001465
63_7-12_998396579369322,0.5139664804469274,0.4791666666666667,0.4959568733153639,0.2336211274758761,0.06907059421025902,92,87,100,2.5803794860839844
64_0-12_998396579369322,0.4857142857142857,0.4748603351955307,0.48022598870056493,0.22077922077922077,0.06701298701298701,85,90,94,2.3703413009643555
64_2-12_998396579369322,0.44776119402985076,0.46153846153846156,0.45454545454545453,0.203527815468114,0.057078245137946626,90,111,105,2.4574227333068848
64_4-12_998396579369322,0.44495412844036697,0.45539906103286387,0.45011600928074247,0.20225187656380317,0.050917431192660546,97,121,116,2.426830291748047
65_3-12_998396579369322,0.4702702702702703,0.5178571428571429,0.49291784702549585,0.2565110565110565,0.0714987714987715,87,98,81,2.3981637954711914
66_10-12_998396579369322,0.5588235294117647,0.5428571428571428,0.5507246376811593,0.3048128342245989,0.08422459893048127,38,30,32,2.326131582260132
66_11-11_008017103153394,0.5227272727272727,0.5111111111111111,0.5168539325842696,0.28512396694214875,0.06239669421487602,23,21,22,2.3319854736328125
66_2-12_998396579369322,0.5882352941176471,0.5970149253731343,0.5925925925925926,0.32085561497326204,0.10521390374331552,40,28,27,2.3076562881469727
67_4-12_998396579369322,0.5028571428571429,0.49162011173184356,0.4971751412429379,0.22857142857142856,0.07012987012987013,88,87,91,2.2885005474090576
67_5-11_008017103153394,0.6737588652482269,0.5621301775147929,0.6129032258064515,0.3675048355899419,0.10174081237911026,95,46,74,2.3325889110565186
67_6-12_998396579369322,0.4887640449438202,0.5403726708074534,0.5132743362831859,0.2665985699693565,0.07941777323799797,87,91,74,2.338423252105713
67_8-12_998396579369322,0.5029940119760479,0.525,0.5137614678899083,0.27436037016875336,0.06445291235710397,84,83,76,2.346587419509888
68_11-11_008017103153394,0.5591397849462365,0.5531914893617021,0.5561497326203209,0.3049853372434017,0.08240469208211143,52,41,42,2.2877681255340576
68_7-12_998396579369322,0.39622641509433965,0.4375,0.4158415841584158,0.1801029159519726,0.03902229845626072,42,64,54,2.331570625305176
68_8-12_998396579369322,0.4666666666666667,0.494949494949495,0.48039215686274517,0.21212121212121213,0.0645887445887446,49,56,50,2.3286893367767334
69_3-12_998396579369322,0.5235849056603774,0.5721649484536082,0.5467980295566502,0.28559176672384223,0.07641509433962265,111,101,83,2.516765594482422
6_6-16_245824983299933,0.47863247863247865,0.34146341463414637,0.398576512455516,0.17404817404817405,0.040170940170940174,56,61,108,2.269442319869995
70_9-12_998396579369322,0.3931034482758621,0.6867469879518072,0.5,0.2501567398119122,0.07510971786833856,57,88,26,2.29128360748291
72_1-12_998396579369322,0.3688888888888889,0.7280701754385965,0.48967551622418876,0.2682828282828283,0.07010101010101011,83,142,31,2.3304038047790527
72_7-12_998396579369322,0.415,0.6335877862595419,0.5015105740181269,0.2640909090909091,0.06881818181818182,83,117,48,2.401881456375122
72_8-12_998396579369322,0.5,0.6853146853146853,0.5781710914454277,0.3181818181818182,0.08478664192949907,98,98,45,2.3666326999664307
73_2-12_998396579369322,0.53,0.828125,0.6463414634146342,0.43363636363636365,0.12263636363636363,53,47,11,2.292285680770874
74_7-12_998396579369322,0.39097744360902253,0.7172413793103448,0.5060827250608273,0.28434723171565274,0.07563226247436773,104,162,41,2.399536371231079
74_9-12_998396579369322,0.4110169491525424,0.6258064516129033,0.49616368286445006,0.2615562403697997,0.07180277349768875,97,139,58,2.418143510818481
75_1-12_998396579369322,0.4411764705882353,0.743801652892562,0.5538461538461539,0.32085561497326204,0.08770053475935828,90,114,31,2.282506465911865
75_10-12_998396579369322,0.45145631067961167,0.75,0.5636363636363636,0.3283318623124449,0.0912621359223301,93,113,31,2.4970896244049072
75_4-12_998396579369322,0.49528301886792453,0.75,0.5965909090909092,0.3602058319039451,0.09292452830188679,105,107,35,2.4815893173217773
75_9-12_998396579369322,0.4371859296482412,0.7435897435897436,0.5506329113924051,0.31795340338053907,0.08510735495660118,87,112,30,2.5053107738494877
76_1-12_998396579369322,0.39903846153846156,0.6484375,0.49404761904761896,0.25393356643356646,0.06472902097902097,83,125,45,2.587156057357788
76_3-12_998396579369322,0.39035087719298245,0.664179104477612,0.49171270718232046,0.24840510366826155,0.06814194577352471,89,139,45,2.3353676795959477
76_4-12_998396579369322,0.4207650273224044,0.652542372881356,0.5116279069767442,0.2677595628415301,0.06572280178837556,77,106,41,2.3471217155456543
77_11-11_008017103153394,0.4,0.7049180327868853,0.5103857566765578,0.29090909090909095,0.07205073995771671,86,129,36,2.2992851734161377
77_2-12_998396579369322,0.44493392070484583,0.7481481481481481,0.5580110497237568,0.3235883059671606,0.09303163796555868,101,126,34,2.31738805770874
77_5-11_008017103153394,0.3932038834951456,0.6694214876033058,0.4954128440366973,0.25022065313327446,0.05763459841129744,81,125,40,2.3625175952911377
77_6-12_998396579369322,0.3875,0.6595744680851063,0.4881889763779528,0.2465909090909091,0.06393939393939395,93,147,48,2.5363354682922363
